ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-00046522-n,Čin postavljanja dve stvari zajedno tako da između njih nema prostora.,"['dodir', 'doticaj', 'kontakt']","(0.0, 0.0)",positive,Objektivan
ENG30-04835488-n,okoristiti se kakvim mogućnostima bez obzira na posledice za druge,"['egocentričnost', 'egoizam', 'oportunizam', 'sebičnost']","(0.0, 0.0)",negative,Objektivan
ENG30-00431774-a,"koji propušta svetlost, kroz koga može jasno da se vidi",['transparentan'],"(0.0, 0.0)",positive,Objektivan
ENG30-14438898-n,povoljna javna reputacija,"['dobar glas', 'obožavanje', 'popularnost', 'respekt', 'slava', 'ugled']","(0.0, 0.0)",positive,Pozitivan
ENG30-04829282-n,sklonost da se bude ljubazan i milostiv,"['milosrđe', 'milosrdnost', 'milost', 'milostivost', 'samilost', 'velikodušnost']","(0.0, 0.0)",positive,Pozitivan
ENG30-01137138-v,pogoditi projektilom iz oružja,"['pogoditi', 'sprašiti', 'udariti']","(0.0, 0.0)",negative,Negativan
ENG30-04015204-n,odeću koja je namenjena zaštiti nosioca od povreda,"['oklop', 'pancir', 'zaštitna odeća']","(0.0, 0.0)",positive,Objektivan
ENG30-05916739-n,Nejasna ideja u koju se uključuje neko poverenje,"['vera', 'osećaj', 'utisak']","(0.0, 0.0)",positive,Objektivan
ENG30-03581634-n,Droga koja može da proizvede stanje opijenosti.,"['opijat', 'intoksikant']","(0.0, 0.0)",negative,Neutralan
ENG30-03618219-n,Jedna od četiri karte iz špila na čijem je licu slika kralja.,['kralj'],"(0.0, 0.0)",positive,Objektivan
ENG30-13563522-n,Nuđenje dobara i usluga na prodaju.,['ponuda'],"(0.0, 0.0)",positive,Objektivan
ENG30-04696432-n,"vrsta izrasline na koži, lokalna hipertrofija nekih slojeva kože, najčešće izazvana virusom.","['bradavica', 'verruca']","(0.0, 0.0)",negative,Objektivan
ENG30-00209446-n,Čin sklanjanja iz službe ili zaposlenja.,['uklanjanje'],"(0.0, 0.0)",negative,Negativan
ENG30-14842992-n,Rastresit meki materijal koji čini veliki deo zemljine površine.,"['tlo', 'zemlja']","(0.0, 0.0)",negative,Objektivan
ENG30-00614999-v,ostaviti nedovršenim ili izostaviti,"['izostaviti', 'izostavljati', 'odbaciti', 'odbacivati', 'okanuti se', 'ostaviti se', 'ostavljati se', 'otresati', 'otresti', 'prekidati', 'prekinuti', 'zanemariti', 'zanemarivati']","(0.0, 0.0)",negative,Objektivan
ENG30-07684164-n,"Hrskav, tanak, neposoljen hleb koji se mesi samo od braxna i vode.",['maca'],"(0.0, 0.0)",positive,Negativan
ENG30-02154312-v,"ugledati :1, spaziti :1, opaziti :1a uhvatiti nekoga na vidiku","['ugledati', 'spaziti', 'opaziti']","(0.0, 0.0)",positive,Odgovor
ENG30-01307142-v,Učiniti poravnatim.,"['poravnati', 'izravnati', 'ispraviti']","(0.0, 0.0)",positive,Objektivan
ENG30-02156140-n,"oštar zakrivljen rožnati deo na prstima  ptica, nekih sisara i gmizavaca",['kandža'],"(0.0, 0.0)",negative,Objektivan
ENG30-00203081-v,original kako promeniti,"['iskvariti', 'korumpirati', 'kvariti', 'pokvariti', 'promeniti']","(0.0, 0.0)",negative,Izvorn
ENG30-00253577-n,Očišćenje tela korišćenjem purgativa koji stimulišu pražnjenje creva.,"['katarza', 'čišćenje']","(0.0, 0.0)",positive,Objektivan
ENG30-04749709-n,"razlika između suprotstavljenih činjenica, tvrdnji ili mišljenja","['devijacija', 'nesaglasnost', 'neslaganje', 'nesličnost', 'neusaglašenost', 'odstupanje', 'oprečnost', 'razlika', 'razmimoilaženje']","(0.0, 0.0)",positive,Objektivan
ENG30-13973059-n,Stanje bezvlašća i nereda (obično kao rezultat pada vlade).,"['anarhija', 'bezakonje']","(0.0, 0.0)",negative,Negativan
ENG30-13440063-n,Organski proces koji se odigrava u telu.,"['funkcija', 'telesna funkcija']","(0.0, 0.0)",positive,Objektivan
ENG30-14405931-n,iznenadni masovni strah i nespokojstvo zbog očekivanih događaja,['panika'],"(0.0, 0.0)",negative,Negativan
ENG30-02237782-v,Obezbediti.,"['doprineti', 'pokriti']","(0.0, 0.0)",positive,Objektivan
ENG30-02235842-v,prenositi ili otkrivati informacije,"['dati', 'davati', 'obelodaniti', 'obelodanjivati', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'prenositi', 'pružati', 'pružiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00452512-v,"Učiniti da nešto bude puno, može i u metaforičnom značenju.","['napuniti', 'ispuniti']","(0.0, 0.0)",positive,Objektivan
ENG30-01839404-a,Prostorni osećaj; biti ili postojati na određenom mestu.,['prisutan'],"(0.0, 0.0)",positive,Objektivan
ENG30-10210137-n,"osoba koja uzima učešća u oružnaoj pobuni protiv vlasti, posebno u uverenju da će popraviti društvo","['pobunjenik', 'borac za slobodu']","(0.0, 0.0)",negative,Negativan
ENG30-05916739-n,Nejasna ideja u koju se uključuje neko poverenje,"['vera', 'osećaj', 'utisak']","(0.0, 0.0)",positive,Objektivan
ENG30-03503718-n,štalska oprema koja se sastoji od bilo kojeg dela opreme koji se stavlja oko glave konja,"['oglav', 'pokrivač', 'ular']","(0.0, 0.0)",negative,Objektivan
ENG30-00234390-v,ograničiti (školarcima) pravo kretanja na spavaonicu ili kampus kao kaznu,['kazna'],"(0.0, 0.0)",negative,Negativan
ENG30-01621555-v,Proizvesti ili stvoriti proizvod stvoren ljudskom rukom.,"['proizvesti', 'proizvoditi', 'napraviti']","(0.0, 0.0)",negative,Objektivan
ENG30-10483890-n,neko ko govori podstaknut božanskom inspiracijom; neko ko tumači božju volju,['prorok'],"(0.0, 0.0)",positive,Objektivan
ENG30-00756338-v,snažno potvrditi; reći da je nešto tačno ili postojeće,['tvrditi'],"(0.0, 0.0)",positive,Objektivan
ENG30-00050297-b,na veseo način,"['srećno', 'raspoloženo', 'sa srećom']","(0.0, 0.0)",positive,Objektivan
ENG30-01753788-v,Učiniti da nešto postane.,['stvoriti'],"(0.0, 0.0)",positive,Objektivan
ENG30-08403787-n,Zajednica ljudi ujedinjenih u odupiranju nečemu.,['opozicija'],"(0.0, 0.0)",negative,Neutralan
ENG30-05814291-n,Situacija ili događaj o kome se misli.,['tema'],"(0.0, 0.0)",positive,Objektivan
ENG30-02180898-v,Proizvoditi zvonak zvuk.,['zvoniti'],"(0.0, 0.0)",negative,Objektivan
ENG30-02227487-v,okrenuti se od; odustati,"['manuti se', 'napuštati', 'napustiti', 'odreći se', 'odricati se', 'odustajati', 'odustati', 'ostaviti', 'ostavljati', 'predati', 'predavati', 'prepuštati', 'prepustiti', 'puštati', 'pustiti', 'ustupati', 'ustupiti']","(0.0, 0.0)",negative,Negativan
ENG30-05613274-n,"Nesvesno je pretpostavljeni psihički kvalitet nepoznat svesnom Ja. Za Frojda je nesvesno svako mentalno zbivanje koje poznajemo samo na osnovu njegove manifestacije, dok direktno o tom zbivanju ne znamo ništa.","['nesvestan um', 'nesvesno']","(0.0, 0.0)",negative,Objektivan
ENG30-01482449-v,Složiti u ambalažu.,"['spakovati', 'složiti']","(0.0, 0.0)",positive,Objektivan
ENG30-01886488-v,Prolaziti ili se kretati nenametljivo ili glatko.,"['puzati', 'gmizati', 'puziti']","(0.0, 0.0)",negative,Objektivan
ENG30-00745863-n,izdajnički ili zlobni čin,"['izdajništvo', 'izdajstvo', 'lopovluk', 'zločinstvo']","(0.0, 0.0)",negative,Negativan
ENG30-10560352-n,Predavač u školi ispod nivoa koledža.,"['nastavnik', 'profesor']","(0.0, 0.0)",positive,Negativan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Objektivan
ENG30-02154508-v,"Otrkiti uli utvrditi postojanje, prisustvo ili neku činjenicu.","['opaziti', 'uočiti']","(0.0, 0.0)",positive,Objektivan
ENG30-14619225-n,Najmanja komponenta nekog elementa koja ima hemijska svostva tog elementa (fizika ili hemija).,['atom'],"(0.0, 0.0)",positive,Objektivan
ENG30-13085113-n,bilo koja biljka koja istiskuje gajene biljke,['korov'],"(0.0, 0.0)",negative,Objectivan
ENG30-00563789-a,koji sintaktički povezuje rečenice ili rečenične elemente,"['sastavni', 'kopulativni']","(0.0, 0.0)",positive,Objektivan
ENG30-00642098-v,Izvršiti operaciju deljenja.,['podeliti'],"(0.0, 0.0)",positive,Objektivan
ENG30-07028373-n,Sled nota koje obrazuju prepoznatljivu sekvencu.,"['arija', 'melodija', 'tema']","(0.0, 0.0)",positive,Objektivan
ENG30-08304895-n,Politička jedinica koju stvaraju prethodno nezavisni ljudi ili organizacije.,"['unija', 'liga']","(0.0, 0.0)",positive,Objektivan
ENG30-07389330-n,Duboki dugi zvuk (kao grmljavine).,"['prasak', 'salva']","(0.0, 0.0)",negative,Objektivan
ENG30-01902877-n,"Tvrde, rožnate pločice koje pokrivaju telo mnogih životinja.","['krljušt', 'ljuska']","(0.0, 0.0)",negative,Objektivan
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
ENG30-13972797-n,Remećenje mira ili javnog red.,"['nered', 'izgred']","(0.0, 0.0)",negative,Pozitivan
ENG30-01240432-n,čin posredovanja,"['arbitraža', 'medijacija', 'posredovanje']","(0.0, 0.0)",positive,Objektivan
ENG30-02620213-v,umreti u bici; za vojnike,"['pasti', 'poginuti']","(0.0, 0.0)",negative,Negativan
ENG30-09824609-n,Osobe koje vrše aministrativnu kontrolu nad drugima.,"['vlast', 'vlasti']","(0.0, 0.0)",positive,Neutralan
ENG30-01444022-a,"koji se odnosi na glasove (naročito samoglasnike) relativno dugog trajanja (na primer, samoglasnici u engleskim rečima `bate`,` beat`, `bite`,` boat`, `boot`)",['dug'],"(0.0, 0.0)",negative,Objektivan
ENG30-00943187-n,U hirurgiji čin probijanja u unutrašnjost tela ili organa šupljom iglom kako bi se izvukla tečnost.,"['centeza', 'ubod']","(0.0, 0.0)",negative,Objektivan
ENG30-02737833-n,bilo kakav ekstremitet koji podseća na ruku,"['grana', 'grana (deo drveta)', 'grana drveta', 'grančica', 'noga', 'ogranak', 'pritoka', 'ruka', 'rukav', 'rukavac', 'ud']","(0.0, 0.0)",positive,Objektivan
ENG30-07405893-n,Pokret koji je karakterističan za fluide (tečnosti i gasove).,"['tok', 'tečenje']","(0.0, 0.0)",positive,Objektivan
ENG30-08057816-n,"Broj sličnih organizacija (radnji, restorana, banaka, hotela ili pozorišta) koji imaju istog vlasnika.",['lanac'],"(0.0, 0.0)",negative,Objektivan
ENG30-00153263-v,Učiniti nešto većim ili da nečega bude više.,"['povećati', 'uvećavati']","(0.0, 0.0)",positive,Objektivan
ENG30-01134781-v,ispaliti pucanj,"['ispaliti', 'pucati']","(0.0, 0.0)",negative,Negativan
ENG30-01239064-n,Deljenje aktivnosti sa grupom.,"['učešće', 'uključenost']","(0.0, 0.0)",positive,Objektivan
ENG30-11439690-n,bilo koji skup čestica (npr. dima ili prašine) ili gasova koji je vidljiv u vazduhu,['oblak'],"(0.0, 0.0)",negative,Objektivan
ENG30-05790242-n,Osoba ili stvar koju neko izabere.,"['izbor', 'favorit']","(0.0, 0.0)",positive,Objektivan
ENG30-01334535-v,Sakriti pod lažnom pojavom.,"['prikriti', 'zaogrnuti', 'zamaskirati']","(0.0, 0.0)",negative,Negativan
ENG30-02582450-v,učestvovati u pravnim procesima,"['parničiti', 'parničiti se', 'suditi se', 'tužiti', 'tužiti se']","(0.0, 0.0)",negative,Neutralan
ENG30-01112132-n,tajno uvoziti zabranjenu robu ili robu na koju se ima platiti carina,"['krijumčarenje', 'švercovanje']","(0.0, 0.0)",negative,Negativan
ENG30-13764540-n,Količina koja može da stane u šaku.,['šaka'],"(0.0, 0.0)",negative,Objektivan
ENG30-07240549-n,"Obraćanje publici u kome se nešto tumači, objašnjava.",['predavanje'],"(0.0, 0.0)",negative,Objašn
ENG30-12165384-n,Vrežasta biljka iz roda Cucumis; gaji se od davnina zbog valjkastog zelenog ploda.,"['krastavac', 'kornišon', 'Cucumis sativus']","(0.0, 0.0)",negative,Objektivan
ENG30-01128390-n,kontrola nad društvom putem dominacije,"['autoritet', 'dominacija', 'moć', 'prevlast', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-00478830-v,"označiti za brisanje, obrisati ili izbrisati","['brisati', 'izbrisati', 'obrisati']","(0.0, 0.0)",negative,Negativan
ENG30-02585050-v,pokušati uzavreti javno mnjenje,"['buditi', 'drmati', 'probuditi', 'prodrmati', 'protresti', 'razbuditi', 'razmrdati', 'tresti', 'uspaliti', 'zapaliti']","(0.0, 0.0)",negative,Negativan
ENG30-10622053-n,Muškarac ili žena koji se prijavio da služi u vojsci.,['vojnik'],"(0.0, 0.0)",positive,Objektivan
ENG30-02247977-v,Dobiti nazad ili ponovo zadobiti.,"['povratiti', 'vratiti']","(0.0, 0.0)",positive,Neutralan
ENG30-02056466-v,prisiljavati da ode ili izbacivati,"['izbaciti iz službe', 'izbacivati iz službe', 'odagnati', 'odagnavati', 'oterati', 'otpuštati', 'otpustiti', 'svrgavati', 'svrgnuti', 'terati']","(0.0, 0.0)",negative,Negativan
ENG30-02560164-v,obezbediti poštovanje zakona i pravila,"['implementirati', 'izvršavati', 'izvršiti', 'nametati', 'nametnuti', 'primeniti', 'primenjivati', 'sprovesti', 'sprovesti silom', 'sprovoditi', 'sprovoditi silom']","(0.0, 0.0)",negative,Objektivan
ENG30-01120448-n,Čin isplaćivanja novca.,"['plaćanje', 'isplaćivanje', 'plata']","(0.0, 0.0)",positive,Objektivan
ENG30-00420650-a,gusto pokriven nakupljenom prljavštinom ili čađi,"['čađav', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan', 'zapušten']","(0.0, 0.0)",negative,Negativan
ENG30-01157517-v,Trošiti resurse ili sredstva.,"['osiromašiti', 'iscrpsti', 'iskoristiti']","(0.0, 0.0)",negative,Objektivan
ENG30-02866578-n,Eksplozivno sredstvo sa osiguračem koje opaljuje pod posebnim uslovima.,['bomba'],"(0.0, 0.0)",negative,Negativan
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-01815628-v,dati zadovoljstvo kome ili kome prijatan biti,"['obradovati', 'radovati', 'zadovoljavati', 'zadovoljiti']","(0.0, 0.0)",positive,Odgovor
ENG30-01021128-v,pojasniti davanjem primera,"['ilustrirati', 'ilustrovati']","(0.0, 0.0)",positive,Objektivan
ENG30-04306847-n,skulptura koja predstavlja ljude ili životinje,"['kip', 'skulptura', 'spomenik', 'statua']","(0.0, 0.0)",positive,Objektivan
ENG30-00770270-n,Zločin manje ozbiljan od teškog.,"['prekršaj', 'prestup']","(0.0, 0.0)",negative,Objektivan
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
ENG30-13939892-n,"Specifična pozicija koja se može identifikovati u kontinuumu, nizu i posebno procesu.","['stadij', 'stadijum', 'stepen', 'stupanj', 'nivo']","(0.0, 0.0)",positive,Objektivan
ENG30-14435445-n,status velike uvaženosti zbog istaknute superiornosti,"['eminencija', 'istaknutost', 'odlika', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Pozitivan
ENG30-04359589-n,Bilo koja sprava koja nosi težinu neke druge stvari.,"['oslonac', 'podupirač']","(0.0, 0.0)",positive,Objektivan
ENG30-07767344-n,one-seeded fruit of the European olive tree usually pickled and used as a relish,['maslina'],"(0.0, 0.0)",positive,Objektivan
ENG30-01787955-v,"Naljutiti, posebno nevažnim uzrocima.","['dosaditi', 'dosađivati', 'nervirati', 'živcirati', 'gnjaviti', 'iritirati']","(0.0, 0.0)",negative,Negativan
ENG30-00400427-v,Učiniti jednostavnijim ili lakšim ili mu smanjiti kompleksnost ili domet.,"['svesti', 'pojednostaviti']","(0.0, 0.0)",negative,Neutralan
ENG30-03171356-n,struktura koja se koristi za odbranu,"['bedem', 'linija odbrane']","(0.0, 0.0)",positive,Objektivan
ENG30-04763293-n,kvalitet individualnosti,"['individualizacija', 'individualizam', 'individualnost', 'naročitost', 'posebnost']","(0.0, 0.0)",positive,Ne postoji do
ENG30-02343595-v,čega gubitak podneti,"['darivati', 'darovati', 'dati', 'davati', 'poklanjati', 'pokloniti', 'posvetiti', 'predati', 'predavati', 'prineti kao žrtvu', 'žrtvovati']","(0.0, 0.0)",positive,Negativan
ENG30-14433587-n,stanje kada je čovek uvažen; široko poznat ili eminentan,"['eminencija', 'istaknutost', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Pozitivan
ENG30-15271619-n,suspenzija radijskog ili TV prenosa,['zabrana'],"(0.0, 0.0)",negative,Neutralan
BILI-00000217,Koji je napravljen od mesinga.,"['mesingan', 'mesingast']","(0.0, 0.0)",negative,Objektivan
ENG30-02104600-a,preterano osetljiv na nadražaje,"['iritabilan', 'razdražljiv']","(0.0, 0.0)",negative,Negativan
ENG30-01510576-v,Prekinuti rad pritiskom na prekidač.,['isključiti'],"(0.0, 0.0)",negative,Objektivan
ENG30-05855125-n,Nešto što ima veličinu i može da se predstavi matematičkim izrazom pomoću konstane ili promenljive.,['veličina'],"(0.0, 0.0)",positive,Objektivan
ENG30-05090441-n,Svojstvo relativne veličine ili opsega.,['veličina'],"(0.0, 0.0)",positive,Objektivan
ENG30-00871405-v,objaviti nameru da se ko povredi ili kazni,"['pretiti', 'zapretiti']","(0.0, 0.0)",negative,Objektivan
ENG30-02874086-n,Mala radnja na vašaru za prodaju robe ili zabave.,['tezga'],"(0.0, 0.0)",negative,Objektivan
ENG30-02450256-v,Biti uključen u nešto.,['učestvovati'],"(0.0, 0.0)",positive,Objektivan
ENG30-02387486-v,Pružiti nekom obrazovanje.,"['obrazovati', 'školovati']","(0.0, 0.0)",positive,Objektivan
ENG30-05682950-n,Osećaj zanimanja i zainteresovanosti za nekoga ili nešto.,"['zainteresovanost', 'interes', 'zanimanje', 'interesovanje']","(0.0, 0.0)",positive,Objektivan
ENG30-07946851-n,bilo koja neprijateljska grupa ljudi,['neprijatelj'],"(0.0, 0.0)",negative,Negativan
ENG30-13940456-n,Najviši mogući nivo ili stepen.,"['vrhunac', 'kulminacija', 'vrh', 'klimaks', 'plafon']","(0.0, 0.0)",positive,Objektivan
ENG30-12301445-n,Mali obli plod drva evropske masline; koristi se kao hrana i za proizvodnju ulja.,['maslina'],"(0.0, 0.0)",positive,Objektivan
ENG30-06650701-n,Uputstvo ili savet po pitanju odluke ili toka radnje,"['savet', 'uputstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-00756331-n,čije pretvaranje da je druga osoba,"['gluma', 'glumatanje', 'imitacija', 'imitiranje', 'izigravanje', 'oponašanje', 'podražavanje', 'pretvaranje']","(0.0, 0.0)",negative,Negativan
ENG30-06372680-n,tradicionalna priča usvojena kao istorija; služi da objasni svetonazor ljudi,"['mit', 'mitos']","(0.0, 0.0)",negative,Objektivan
ENG30-01185264-a,koji ima veliku relativnu gustinu,['gust'],"(0.0, 0.0)",negative,Objektivan
ENG30-00980527-a,Ne kretati se brzo; trajati relativno dugo.,['spor'],"(0.0, 0.0)",negative,Objektivan
ENG30-00686249-v,"prozvati ili izuzeti sudiju kao nekompetentnog ili zainteresovanog, u crkvenom i građanskom pravu",['izuzeti'],"(0.0, 0.0)",positive,Negativan
ENG30-05726596-n,Organizovana struktura za uređivanje i klasifikovanje.,"['sistem', 'organizacija', 'ustrojstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-02111684-a,Sjedinjen ili spojen,['spojen'],"(0.0, 0.0)",positive,Objektivan
ENG30-01820302-v,od čega izvoditi ili primati zadovoljstvo; dobijati zadovoljstvo od čega; u čemu uživati,"['nauživati se', 'uživati']","(0.0, 0.0)",positive,Objektivan
ENG30-02401399-v,zatražiti od nekog pravno zastupanje,['angažovati'],"(0.0, 0.0)",positive,Neutralan
ENG30-01115585-v,odustati ili pristati na odustajanje od vlasti ili vlasništva u korist drugog,"['predati', 'predati se', 'predavati', 'prepuštati', 'prepustiti', 'pustiti', 'ustupati', 'ustupiti']","(0.0, 0.0)",negative,Negativan
ENG30-01902568-n,čvrsta prirodna obloga nekih organizama,"['pokrivač', 'zaštitni omot', 'zaštitni omotač', 'zaštitni pokrivač']","(0.0, 0.0)",negative,Objektivan
ENG30-08248157-n,Instrumentalisti uključujući gudače.,['orkestar'],"(0.0, 0.0)",positive,Objektivan
ENG30-03462594-n,Površina (kao zid ili platno) pripremljena da primi boju za sliku (umetnost).,['podloga'],"(0.0, 0.0)",positive,Objektivan
ENG30-02678384-n,mehanizam koji nešto automatski stavlja u pogon,['pokretač'],"(0.0, 0.0)",positive,Objektivan
ENG30-00034479-n,Neka akcija.,['stvar'],"(0.0, 0.0)",positive,Objektivan
ENG30-14438898-n,povoljna javna reputacija,"['dobar glas', 'obožavanje', 'popularnost', 'respekt', 'slava', 'ugled']","(0.0, 0.0)",positive,Pozitivan
ENG30-00746866-n,"iskvaren, izopačen ili perverzan čin ili navika","['degeneracija', 'dekadencija', 'izopačenje', 'izopačenost', 'perverzija', 'perverznost']","(0.0, 0.0)",negative,Negativan
