ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-05669034-n,utvrđen običaj,"['navika', 'običaj', 'tradicija']","(0.0, 0.0)",negative,Neutralan
ENG30-07405137-n,"klizanje velikih masa snega, leda i blata niz planinu",['lavina'],"(0.0, 0.0)",negative,Negativan
BILI-00000217,Koji je napravljen od mesinga.,"['mesingan', 'mesingast']","(0.0, 0.0)",negative,Neutralan
ENG30-04841358-n,ljubazno i pažljivo poštovanje prema drugima,"['obzir', 'obzirnost', 'pažljivost', 'promišljenost', 'smotrenost', 'uviđavnost']","(0.0, 0.0)",positive,nezakonичan
ENG30-02265726-v,produžiti kredit,"['prodati na kredit', 'poveriti']","(0.0, 0.0)",positive,Negativan
ENG30-01219893-n,čin govorenja o čemu s prezirom,"['ismevanje', 'preziranje']","(0.0, 0.0)",negative,Negativan
ENG30-13630545-n,"Mekani otrovni kovni metalni element; plavkastobeo kada se tek izvadi, ali odmah tamni u zagasitosivu.","['olovo', 'Pb', 'atomski broj 82']","(0.0, 0.0)",positive,negativan
ENG30-02058590-v,ne žuriti se; nastupati polako,['odugovlačiti'],"(0.0, 0.0)",negative,Neutralan
ENG30-00961114-v,"rečima ili izrazom izraziti svoja osećanja, misli, itd.","['izraziti', 'formulisati', 'artikulisati']","(0.0, 0.0)",positive,Neutralan
ENG30-07159467-n,"neformalni jezik koji se sastoji od reči i izraza koji se ne smatraju prikladnim za formalne prilike, često pogrdan ili vulgaran","['sleng', 'žargon']","(0.0, 0.0)",negative,negativan
ENG30-00511817-n,Vesela ili razdragana rekreaciona aktivnost za razonodu ili zabavu.,"['ludorija', 'nestašluk', 'igrarija']","(0.0, 0.0)",negative,Neutralan
ENG30-05064827-n,Osobina nekog oblika: tačna podudarnost forme na suprotnim stranama linije ili ravni razdvajanja.,"['simetrija', 'simetričnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00034574-n,Čin kojim se čini neko dobro delo.,"['dobrota', 'dobro delo']","(0.0, 0.0)",positive,nezakonican
ENG30-02501583-n,"Noćni primat iz Indonezije i Filipina koji živi na drveću; noću traži hranu, a hrani se insektima, gmizavcima i različitim plodovima; lako ga je pripitomiti.",['avet'],"(0.0, 0.0)",negative,negativan
ENG30-05943066-n,Potpuno verovanje u osobu ili plan itd.,"['vera', 'poverenje']","(0.0, 0.0)",positive,Negativan
ENG30-00377002-v,Pretrpeti gorenje.,['goreti'],"(0.0, 0.0)",negative,Negativan
ENG30-01037819-n,Hrišćanska sveta tajna koja znači ponovno duhovno rođenje.,['krštenje'],"(0.0, 0.0)",positive,pozitivan
ENG30-04074482-n,Terapija koja leči bolest ili ublažava bol.,"['lek', 'kura']","(0.0, 0.0)",positive,Pozitivan
ENG30-00424934-n,"brutalan, varvarski i divljački čin","['barbarstvo', 'brutalnost', 'divljaštvo', 'gnusnost', 'huliganstvo', 'vandalizam', 'varvarizam', 'varvarstvo', 'zločin']","(0.0, 0.0)",negative,Negativan
ENG30-00296585-n,"Grupa ljudi, životinja ili vozila koja se kreće u mae ili više pravilnoj formaciji.","['povorka', 'procesija']","(0.0, 0.0)",positive,Neutralan
ENG30-01064148-n,sloboda od bilo kakve aktivnosti (rada ili napora ili odgovornosti),"['mir', 'mirovanje', 'odmor', 'opuštanje', 'relaksacija', 'spokoj', 'spokojnost']","(0.0, 0.0)",positive,Neutralan
ENG30-02729965-n,uređaj koji je veoma koristan za određeni posao,"['alat', 'aparat', 'gadžet', 'kucni aparat', 'mašina', 'naprava', 'pribor', 'sprava', 'sredstvo']","(0.0, 0.0)",positive,pozitivan
ENG30-14435445-n,status velike uvaženosti zbog istaknute superiornosti,"['eminencija', 'istaknutost', 'odlika', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Negativan
ENG30-00744758-n,delo koje izaziva bol ili štetu,"['maltretman', 'mučenje']","(0.0, 0.0)",negative,Negativan
ENG30-04694441-n,mana uzrokovana prljavštinom,"['brlja', 'brljotina', 'fleka', 'krmača', 'mrlja']","(0.0, 0.0)",negative,Negativan
ENG30-00721437-v,napraviti kakvo otkriće,"['izneti na videlo', 'iznositi na videlo', 'izumeti', 'izumevati', 'naći', 'obznaniti', 'obznanjivati', 'opažati', 'opaziti', 'otkriti', 'otkrivati', 'pronaći', 'pronalaziti', 'uočiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",positive,Negativan
ENG30-00045907-n,Čin povraćaja ili spasavanja nečeg izgubljenog (ili u opsanosti da se izgubi).,"['spas', 'spasavanje']","(0.0, 0.0)",positive,Neutralan
ENG30-01533339-n,"Ptica pevačica zelenkaste ili žute boje iz porodice zeba, poreklom s Kanarskih ostrva.","['kanarinac', 'kanarinka', 'kanarac']","(0.0, 0.0)",positive,Neutralan
ENG30-01880673-v,šta poručivati udaranjem (npr. prstima ili palicama),"['bubnjati', 'dobovati', 'kucati', 'kuckati', 'lupati', 'lupkati', 'pokucati', 'tući', 'udarati', 'udariti', 'zabubnjati', 'zakucati']","(0.0, 0.0)",negative,Negativan
ENG30-00891535-a,privremeno neaktivan,"['obustavljen', 'suspendovan']","(0.0, 0.0)",negative,Negativan
ENG30-00505410-a,toliko eminentan da je iznad svakog poređenja,"['besprekoran', 'jedinstven', 'neprocenjiv', 'neuporediv']","(0.0, 0.0)",positive,Negativan
ENG30-14899152-n,supstanca pomoću koje se nešto postiže,['sredstvo'],"(0.0, 0.0)",positive,Neutralan
ENG30-10468962-n,Službenik koji predsedava sastankom neke organizacije.,['predsednik'],"(0.0, 0.0)",positive,Neutralan
ENG30-07168131-n,Autoritativna uputa ili naređenje da se nešto uradi.,"['nalog', 'naredba', 'komanda']","(0.0, 0.0)",negative,Negativan
ENG30-09282208-n,Zemlja po kojoj se kreću ljudi i životinje.,['tlo'],"(0.0, 0.0)",negative,Neutralan
ENG30-07130050-n,nešto što se govori,"['beseda', 'govor', 'obraćanje', 'predavanje', 'pričanje']","(0.0, 0.0)",positive,Neutralan
ENG30-00129743-n,"Čin agresije, recimo prema osobi koja se odupire.",['nasilje'],"(0.0, 0.0)",negative,Negativan
ENG30-00312377-b,na prljav i nečist način,"['lažno', 'prljavo']","(0.0, 0.0)",negative,Negativan
ENG30-05870365-n,Koncepcijska celina sačinjena od komplikovanih i povezanih delova.,['kompleks'],"(0.0, 0.0)",negative,Neutralan
ENG30-02784732-n,ukras koji se sastoji od trake ili štrafte u drugačijoj boji ili od drugačijeg materijala,"['lenta', 'pruga', 'štrafta', 'traka', 'vrpca']","(0.0, 0.0)",negative,Neutralan
ENG30-06319293-n,"imenica koja može da se koristi sa označi osobu, mesto ili stvar",['imenica'],"(0.0, 0.0)",positive,Neutralan
ENG30-01513430-v,Otresti se (nečega).,"['otresti', 'baciti', 'izbrisati']","(0.0, 0.0)",negative,Negativan
ENG30-01149138-v,koga štititi ili se za koga boriti kao pokrovitelj,"['braniti', 'odbraniti', 'podržati', 'podržavati']","(0.0, 0.0)",positive,Negativan
ENG30-00521422-a,korišćenje više reči nego što je potrebno da bi se izrazila kakva ideja,"['brbljiv', 'izlišan', 'raspričan', 'redundantan', 'suvišan']","(0.0, 0.0)",negative,Negativan
ENG30-12709901-n,"Grm ili alo drvo koje rađa spljošetene okrugle plodove, koji imaju slatko i aromatično meso i tanku žutonarandžastu ili jarkonarandžastu koru koja se može lako odstraniti; poreklom iz jugoistočne Azije.","['mandarina', 'mandarinka', 'Citrus reticulata']","(0.0, 0.0)",positive,pozitivan
ENG30-02696920-a,koji se odnosi na ili koji odgovara građanima kao pojedincima,"['civilni', 'građanski']","(0.0, 0.0)",positive,Neutralan
ENG30-08459648-n,uzastopno poređan skup stvari ili događaja ili ideja u kome je svaki naredni član povezan sa prethodnim,"['niz', 'sled', 'lanac']","(0.0, 0.0)",negative,Neutralan
ENG30-00161243-n,Čin biranja ili odabiranja.,"['izbor', 'odabir']","(0.0, 0.0)",positive,Neutralan
ENG30-07472929-n,izborna borba među kandidatima za neku funkciju,['kampanja'],"(0.0, 0.0)",negative,Neutralan
ENG30-03850966-n,droga koja stvara zavisnost a dobija se od semenih čahura opijumskog maka,['opijum'],"(0.0, 0.0)",negative,Negativan
ENG30-04826999-n,pobožnost zbog posvećenosti,"['bogobojažljivost', 'pobožnost', 'religioznost']","(0.0, 0.0)",positive,Neutralan
ENG30-02069888-v,"teći, proticati, isticati ili se gubiti","['isteći', 'isticati', 'prosipati se', 'prosuti se', 'razliti se', 'razlivati se']","(0.0, 0.0)",negative,Neutralan
ENG30-02183857-n,Pljosnati insekt bez krila koji siše krv koji je parazit toplokrvnih životinja.,"['uš', 'vaška']","(0.0, 0.0)",negative,Negativan
ENG30-01307896-v,"smanjiti nivo zemljišta, npr. erozijom","['degradirati', 'degradirati zemljište']","(0.0, 0.0)",negative,Negativan
ENG30-06144081-n,grana antropologije koja proučava praistorijske ljude i njihovu kulturu,['arheologija'],"(0.0, 0.0)",positive,Neutralan
ENG30-10734394-n,jedan od tva potomka koji su rođeni istovremeno kao rezultat iste trudnoće,['blizanac'],"(0.0, 0.0)",positive,Neutralan
ENG30-00460357-v,kasniti ili zadržavati - sprečiti da se nastavi po rasporedu ili kako je planirano,"['hvatati', 'uhvatiti', 'zadržati', 'zadržavati']","(0.0, 0.0)",negative,Negativan
ENG30-00631798-a,"Biti u skladu sa činjenicama ili istinom; ""Strogo tačan"" ; "" Precizna slika "" ; "" Precizno merenje"".","['odgovarajući', 'tačan', 'precizan']","(0.0, 0.0)",positive,Neutralan
ENG30-12301445-n,Mali obli plod drva evropske masline; koristi se kao hrana i za proizvodnju ulja.,['maslina'],"(0.0, 0.0)",positive,Neutralan
ENG30-08361329-n,politički sistem u kome vlada narod ili njegovi predstavnici,"['demokratija', 'republika']","(0.0, 0.0)",positive,Neutralan
ENG30-00294579-a,"disinclined to work or exertion; ""faineant kings under whose rule the country languished""; ""an indolent hanger-on""; ""too lazy to wash the dishes""; ""shiftless idle youth""; ""slothful employees""; ""the unemployed are not necessarily work-shy""",['lenj'],"(0.0, 0.0)",negative,negativan
ENG30-00224260-n,neselektivno klanje,"['klanica', 'krvoproliće', 'pokolj']","(0.0, 0.0)",negative,Negativan
ENG30-05826469-n,bilo koji dokaz koji pomaže da se ustanovi neistinitost nečega,"['opovrgavanje', 'protivdokaz', 'pobijanje']","(0.0, 0.0)",negative,Negativan
ENG30-01215137-v,"Staviti u pritvor, kao osumnjičene kriminalce; o policiji.","['uhapsiti', 'zatvoriti', 'skembati']","(0.0, 0.0)",negative,Negativan
ENG30-00750405-n,čin plagiranja; uzimanje čijih reči ili ideja kao da su tvoje sopstvene,"['krađa intelektualne svojine', 'plagijat', 'plagiranje']","(0.0, 0.0)",negative,Negativan
ENG30-00217152-v,"prekriti tečnošću, obično vodom","['poplaviti', 'preplaviti', 'potopiti', 'plaviti']","(0.0, 0.0)",negative,Neutralan
ENG30-01128390-n,kontrola nad društvom putem dominacije,"['autoritet', 'dominacija', 'moć', 'prevlast', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-14437976-n,visok stepen poštovanja stečen impresivnim poduhvatima ili postignućima,"['divljenje', 'poštovanje', 'respekt', 'uvažavanje']","(0.0, 0.0)",positive,pozitivan
ENG30-13953608-n,položaj najvišeg autoriteta,"['komanda', 'kontrola', 'tron', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-00126236-n,čin sudaranja s nečim,"['sudar', 'udar']","(0.0, 0.0)",negative,Negativan
ENG30-02519991-v,za šta reparacije ili popravke praviti,"['dati naknadu za', 'davati naknadu za', 'ispraviti', 'ispravljati', 'kompenzirati', 'kompenzovati', 'korigovati', 'nadoknaditi', 'nadoknađivati', 'odštetiti', 'podešavati', 'podesiti', 'popraviti', 'popravljati']","(0.0, 0.0)",positive,Neutralan
ENG30-04487996-n,Nešto što se daje u znak pobede.,"['trofej', 'odličje']","(0.0, 0.0)",positive,Negativan
ENG30-06428216-n,izostavljanje do koga dolazi kada urednička promena skrati napisani pasaž,"['brisanje', 'poništavanje']","(0.0, 0.0)",negative,Negativan
ENG30-00872886-v,Dati nekome savet,"['savetovati', 'posavetovati']","(0.0, 0.0)",positive,Neutralan
ENG30-02041085-n,Vodena ptica sa dugim krilima i opnama na stopalima za plivanje.,['galeb'],"(0.0, 0.0)",negative,Neutralan
ENG30-02448060-n,Vrsta jazavca poreklom iz Evrope i Azije.,"['jazavac', 'Meles meles']","(0.0, 0.0)",negative,Negativan
ENG30-06399631-n,tekst koji je dodat u publikaciji; obično na njenom kraju,"['postscript', 'dodatak', 'prilog']","(0.0, 0.0)",positive,Neutralan
ENG30-07966570-n,grupa ljudi koji se prema rasi ili političkim uverenjima razlikuju od većine u većoj grupi čiji su deo,['manjina'],"(0.0, 0.0)",negative,negativan
ENG30-07999699-n,apstraktan zbir brojeva i simbola,['skup'],"(0.0, 0.0)",negative,Neutralan
ENG30-04577769-n,Naprava sa drškom i savitljivom šibom koja se koristi za bičevanje.,"['bič', 'korbač']","(0.0, 0.0)",negative,Negativan
ENG30-13947415-n,Pozicija u druđtvenoj hijerarhiji.,"['rang', 'stepen', 'stupanj', 'čin']","(0.0, 0.0)",positive,Negativan
ENG30-14012173-n,koji više nije aktivan; ugašen,"['gašenje', 'istrebljenje', 'izumiranje', 'uništenje']","(0.0, 0.0)",negative,Negativan
ENG30-00056087-n,"Migracija iz mesta, posebno migracija iz rodne zemlje da bi se nastanilo u nekoj drugoj zemlji.","['emigracija', 'iseljenje']","(0.0, 0.0)",negative,Negativan
ENG30-02836658-a,Koji se odnosi ili koji može da nastane od živog organizma.,['organski'],"(0.0, 0.0)",positive,Neutralan
ENG30-13714184-n,Temperaturna jedinica na specifikovanoj skali.,"['stepen', 'stupanj']","(0.0, 0.0)",positive,Neutralan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Neutralan
ENG30-14842992-n,Rastresit meki materijal koji čini veliki deo zemljine površine.,"['tlo', 'zemlja']","(0.0, 0.0)",negative,Neutralan
ENG30-00541163-v,"Učiniti većim ili širim po boimu, zapremini i količini.",['proširiti'],"(0.0, 0.0)",positive,Negativan
ENG30-01223182-v,prevesti u spiralni oblik,"['deformirati', 'deformisati', 'iskriviti', 'izobličiti', 'izvrnuti', 'izvrtati', 'savijati', 'saviti', 'uvrnuti', 'uvrtati']","(0.0, 0.0)",negative,Neutralan
ENG30-01482449-v,Složiti u ambalažu.,"['spakovati', 'složiti']","(0.0, 0.0)",positive,Negativan
ENG30-09816771-n,osoba koja se udružuje sa drugima u nekoj radnji,['saradnik'],"(0.0, 0.0)",positive,Neutralan
ENG30-01216004-v,šta čvrsto držati,"['držati', 'grabiti', 'zadržati', 'zgrabiti']","(0.0, 0.0)",negative,Neutralan
ENG30-05207130-n,nemati snagu da se šta izvede,"['nemoć', 'nesposobnost', 'slabost']","(0.0, 0.0)",negative,Negativan
ENG30-13963970-n,Stanje u kome se nalaze muž i žena.,"['brak', 'matrimonijum', 'matrimonij', 'zajednica']","(0.0, 0.0)",positive,Neutralan
ENG30-02796995-n,Prostorija ili zgrada u kojoj se služe alkoholna pića preko šanka.,"['bar', 'bife']","(0.0, 0.0)",negative,Negativan
ENG30-01936233-v,Zadati udarac stopalom.,"['udariti', 'šutnuti']","(0.0, 0.0)",negative,Negativan
ENG30-00754424-n,obmana počinjena sa ciljem dobijanja profita,"['prevara', 'varanje']","(0.0, 0.0)",negative,Negativan
ENG30-01697986-v,o izrazima ili rečima,['skovati'],"(0.0, 0.0)",positive,Neutralan
ENG30-02502916-v,odbiti ulazak ili članstvo,"['odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'odstupati', 'odstupiti']","(0.0, 0.0)",negative,Negativan
ENG30-08293336-n,Grupa parnih brodova koji prevoze za istog vlasnika.,['flota'],"(0.0, 0.0)",positive,Neutralan
ENG30-00943281-v,biti pričljiv,['brbljati'],"(0.0, 0.0)",negative,Neutralan
ENG30-07903543-n,destilovan jak sajder,['jabukovača'],"(0.0, 0.0)",positive,Negativan
ENG30-01375831-a,opšte prihvaćen i uvažen,"['slavan', 'poznat', 'čuven', 'značajan', 'renomiran', 'priznat', 'proslavljen']","(0.0, 0.0)",positive,nezakonican
ENG30-00676864-v,Napraviti izbor,['izabrati'],"(0.0, 0.0)",positive,Negativan
ENG30-06255777-n,Koristi se za pisanje ili štampanje.,"['list papira', 'list']","(0.0, 0.0)",positive,Neutralan
ENG30-02469835-v,Delovati saglasno ili ujediniti u zajedničkom cilju ili verovanju.,"['sjediniti', 'ujediniti']","(0.0, 0.0)",positive,Neutralan
ENG30-04493381-n,Velika otvorena posuda za vodu.,['vedro'],"(0.0, 0.0)",positive,Neutralan
ENG30-13953608-n,položaj najvišeg autoriteta,"['komanda', 'kontrola', 'tron', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-00920336-v,"otkriti, saznati ili odrediti sa sigurnošću, obično istraživanjem ili kakvim drugim naporom","['čuti', 'ispitati', 'kontrolisati', 'naučiti', 'odrediti', 'otkriti', 'otkrivati', 'pregledati', 'prekontrolisati', 'proveravati', 'proveriti', 'saznati', 'saznavati', 'shvatati', 'shvatiti', 'učiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",negative,Neutralan
ENG30-01985923-v,pasti ili se spustiti na niže mesto ili nivo,"['padati', 'pasti', 'potonuti', 'sniziti se', 'srušiti se', 'tonuti']","(0.0, 0.0)",negative,Negativan
ENG30-13858833-n,Nešto obrnuto po redosledu ili karakteru ili učinku.,"['obrnuto', 'suprotno']","(0.0, 0.0)",negative,Negativan
ENG30-00209943-n,Čin završavanja nečega.,"['konac', 'prestanak', 'završetak']","(0.0, 0.0)",negative,Negativan
ENG30-00753685-n,šta što je sračunato da obmane; namerna izmišljotina sračunata da kome obezbedi prednost,"['obmana', 'prevara', 'šarada', 'trik']","(0.0, 0.0)",negative,negativan
ENG30-05228732-n,"u anatomiji struktura koja okružuje,  kao na grebenu oko baze zuba.","['pojas', 'cingulum']","(0.0, 0.0)",negative,Neutralan
ENG30-14428160-n,relativna pozicija ili stepen vrednosti u ocenjivanoj grupi,"['klasa', 'nivo', 'ocena', 'rang', 'stepen']","(0.0, 0.0)",positive,Neutralan
ENG30-08287844-n,Neko društvo u određenom vremenskom trenutku i na određenom mesto.,"['kultura', 'civilizacija']","(0.0, 0.0)",positive,Neutralan
ENG30-02309165-v,fizički dati ili preneti,"['darivati', 'darovati', 'dati', 'davati', 'doneti', 'donositi', 'naneti', 'nanositi', 'poklanjati', 'pokloniti', 'predati', 'predavati', 'primeniti', 'primenjivati', 'pružati', 'pružiti', 'uručiti', 'uručivati', 'zadati', 'zadavati']","(0.0, 0.0)",positive,Neutralan
ENG30-01989562-v,uzrokovati da šta pukne,"['razbijati', 'razbiti']","(0.0, 0.0)",negative,Negativan
ENG30-06300193-n,Oblik reči nakon što se uklone svi afiksi (lingvistika).,"['osnova', 'koren', 'korena reč']","(0.0, 0.0)",negative,Neutralan
ENG30-01103021-a,"koji je primenjljiv na šta ili koji se odlikuje čime što je posebno, naročito ili jedinstveno","['naročit', 'poseban', 'specifičan']","(0.0, 0.0)",positive,negativan
ENG30-03322099-n,zgrade na farmi i obradžena zemlja kao jedinica,"['farma', 'dobro']","(0.0, 0.0)",positive,Neutralan
ENG30-14437552-n,"stanje kada je neko izuzetno uvažen (cenjen, poštovan ili na dobrom glasu)","['divljenje', 'dobar glas', 'poštovanje', 'reputacija', 'respekt', 'uvažavanje']","(0.0, 0.0)",positive,pozitivan
ENG30-04360501-n,Noseća struktura koja obezbeđuje osnov.,['nosač'],"(0.0, 0.0)",positive,Neutralan
ENG30-08663860-n,Gornji deo nečega.,['vrh'],"(0.0, 0.0)",positive,Neutralan
ENG30-06256229-n,list bilo kavog pisanog ili štampanog materijala,['strana'],"(0.0, 0.0)",negative,Neutralan
ENG30-00207761-n,čin kojim se neka osoba proteruje iz domovine,"['progonstvo', 'izgnanstvo']","(0.0, 0.0)",negative,Negativan
ENG30-13764342-n,Neodređena količina nečega koja ima određenu vrednost.,['vrednost'],"(0.0, 0.0)",positive,Neutralan
ENG30-01532434-v,ukloniti u toku čišćenja,"['čistiti', 'očistiti', 'otrebiti', 'trebiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00223268-n,čin namernog samopovređivanja,"['samopovređivanje', 'samoubistvo']","(0.0, 0.0)",negative,Negativan
ENG30-00734482-n,"nezakonito uplitanje u čiji tuđi posed (lična imovina kao i nekretnine), ili postupak pokrenut za povraćaj štete","['kršenje', 'prekoračenje', 'prekršaj', 'uzurpacija']","(0.0, 0.0)",negative,negativan
ENG30-01510576-v,Prekinuti rad pritiskom na prekidač.,['isključiti'],"(0.0, 0.0)",negative,Negativan
ENG30-00968155-n,Nekoliko povezanih operacija usmerenih na postizanje određenog cilja (obično unutar geografskih i vremenskih ograničenja).,"['kampanja', 'pohod']","(0.0, 0.0)",negative,Neutralan
