ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-02586619-v,Vršiti vlast nad nekim; npr. o narodima.,['vladati'],"(0.0, 0.0)",positive,Negativan
ENG30-02405252-v,naterati nekog da napusti službu,"['izbaciti iz službe', 'svrgnuti']","(0.0, 0.0)",negative,Negativan
ENG30-02904803-n,"Debela, teška i skupa tkanina sa uzdignutom šarom.",['brokat'],"(0.0, 0.0)",positive,Negativan
ENG30-01111028-v,"zadobiti kakvu prednost, kao što su bodovi itd.","['napredovati', 'uznapredovati', 'zadobiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00220869-v,Učiniti jakim ili jačim.,"['ojačati', 'osnažiti']","(0.0, 0.0)",positive,Negativan
ENG30-01368001-v,Otkopčati dugmad na nečemu,"['raskopčati', 'otkopčati', 'razdrešiti']","(0.0, 0.0)",negative,Negativan
ENG30-07180787-n,"Govorni čin raspravljanja, pregovaranja.",['neslaganje'],"(0.0, 0.0)",negative,Neutralan
ENG30-01208597-n,čin traženja pomoći od koga,"['azil', 'pribegavanje', 'pribežište', 'sklonište', 'utočište']","(0.0, 0.0)",positive,Negativan
ENG30-02558172-v,"ometati ili sprečiti (napore, planove ili želje)","['kvariti', 'omesti', 'ometati', 'osujetiti', 'pokvariti', 'sprečavati', 'sprečiti', 'sujetiti']","(0.0, 0.0)",negative,Negativan
ENG30-00439958-v,izgubiti brzinu; kretati se sporije,['usporiti'],"(0.0, 0.0)",negative,Negativan
ENG30-00386676-n,Podela grupe u suprotstavljene frakcije.,"['raskol', 'rascep', 'šizma']","(0.0, 0.0)",negative,Negativan
ENG30-07293546-n,Rezultat utakmice ili takmičenja.,['ishod'],"(0.0, 0.0)",positive,Neutralan
ENG30-03354903-n,Amblem koji se obično sastoji od pravouganog parčeta materijala prepoznatljivog dizajna.,['zastava'],"(0.0, 0.0)",positive,Neutralan
ENG30-04360501-n,Noseća struktura koja obezbeđuje osnov.,['nosač'],"(0.0, 0.0)",positive,Neutralan
ENG30-00955472-v,Usmeriti (primedbu) prema namerenom cilju.,"['napraviti', 'izvesti']","(0.0, 0.0)",negative,Neutralan
BILI-00000025,Otac jednog supružnika prema drugom supružniku.,['prijatelj'],"(0.0, 0.0)",positive,Negativan
ENG30-00882159-n,Čin pri kome se pažljivo sluša.,['slušanje'],"(0.0, 0.0)",negative,Negativan
ENG30-01983162-a,koji zaslužuje uvažavanje i poštovanje,"['častan', 'dobar', 'dobronameran', 'moralan', 'pošten', 'poštovan', 'pouzdan', 'siguran', 'ugledan', 'uredan', 'uvažen']","(0.0, 0.0)",positive,Neutralan
ENG30-09214581-n,sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa,"['barijera', 'barikada', 'pregrada', 'prepona', 'prepreka', 'zid']","(0.0, 0.0)",negative,Negativan
ENG30-01533339-n,"Ptica pevačica zelenkaste ili žute boje iz porodice zeba, poreklom s Kanarskih ostrva.","['kanarinac', 'kanarinka', 'kanarac']","(0.0, 0.0)",positive,Neutralan
ENG30-05474346-n,snop nervnih vlakana koji prolaze i inervišu različita tkiva i organe u organizmu,"['nerv', 'nervus']","(0.0, 0.0)",positive,Neutralan
ENG30-02447793-v,garantovati kako nešto ispunjava određeni standard,"['odobriti', 'potvrditi', 'potvrđivati', 'sertifikovati']","(0.0, 0.0)",positive,Negativan
ENG30-00696189-v,šta ponovo pogledati; šta ponovo ispitati,"['preispitati', 'preispitivati', 'revidirati']","(0.0, 0.0)",positive,Neutralan
ENG30-09398076-n,jama ili rupa nastala habanjem ili atmosferskim dejstvom (posebno na površini puta),"['Džinovski lonac', 'jama', 'rupa']","(0.0, 0.0)",negative,Neutralan
ENG30-01533442-v,očistiti i urediti kuću,"['čistiti', 'očistiti']","(0.0, 0.0)",positive,Negativan
ENG30-05967773-n,Doktrina koja zagovara ista prava žena.,['feminizam'],"(0.0, 0.0)",negative,Negativan
ENG30-12392070-n,Neka od brojnih biljaka koje imaju bockave dlačice koje iritiraju kožu (posebno rod Urtica ili porodica Urticaceae).,['kopriva'],"(0.0, 0.0)",negative,Negativan
ENG30-00957178-v,šta nedvosmisleno tvrditi ili kakvu dvoznačnost razrešiti,"['razrešiti dvosmislenost', 'tvrditi']","(0.0, 0.0)",positive,Negativan
ENG30-01071213-n,ublažavanje kazne ili oslobađanje od kakve neprijatne dužnosti od strane sudije ili roditelja ili nastavnika,"['blagost', 'milost', 'popustljivost']","(0.0, 0.0)",positive,Negativan
ENG30-05401951-n,Krv struji kroz cirkulatorni sistem.,['krvotok'],"(0.0, 0.0)",negative,Neutralan
ENG30-01128390-n,kontrola nad društvom putem dominacije,"['autoritet', 'dominacija', 'moć', 'prevlast', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-12727518-n,Vrba sa mnogo grana koja ima velike rese i relativno veliko široko lišće.,"['iva', 'maca', 'Salix caprea']","(0.0, 0.0)",positive,Neutralan
ENG30-02761229-v,zapaliti se uz jak plamen,['buknuti'],"(0.0, 0.0)",negative,Negativan
ENG30-13349395-n,Imovina koju nečiji poverilac može da tržži u slučaju da ne ispunite obavezu.,"['jemstvo', 'jamstvo', 'zalog']","(0.0, 0.0)",positive,Negativan
ENG30-00402661-v,"staviti van svog uobičajenog mesta, pozicije ili veze","['dislocirati', 'gurati', 'iščašiti', 'iščašivati', 'iskoreniti', 'iskorenjivati', 'izbaciti', 'izbacivati', 'izgurati', 'maknuti', 'micati', 'pomaknuti', 'pomeriti', 'premeštati', 'premestiti', 'raseliti', 'raseljavati']","(0.0, 0.0)",negative,Neutralan
ENG30-00492677-a,koji zajednici pripada ili u kome zajednica učestvuje; javni,"['javni', 'zajednički']","(0.0, 0.0)",positive,Neutralan
ENG30-08389297-n,Vojna jedinica koja koristi velike topove.,"['artiljerija', 'artiljerijska jedinica']","(0.0, 0.0)",negative,Negativan
ENG30-00831225-a,kome nedostaje opšte obrazovanje ili znanje,"['neinformisan', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Negativan
ENG30-05611062-n,u anatomiji struktura koja okružuje ili ima oblik pojasa.,"['zona', 'pojas']","(0.0, 0.0)",negative,Neutralan
ENG30-01302019-v,zadržavati ili sprečiti da ode,"['držati', 'zadržati', 'zadržavati']","(0.0, 0.0)",negative,Negativan
ENG30-00635850-n,Čin detaljnog pregledanja (kao pri traženju grešaka).,"['pregled', 'pregledanje']","(0.0, 0.0)",negative,Neutralan
ENG30-14001031-n,lična nezavisnost,"['autarkija', 'nezavisnost', 'samodovoljnost']","(0.0, 0.0)",positive,Neutralan
ENG30-02020590-v,Doći na odredište ili određenu tačku ili nivo.,"['dostignuti', 'doći']","(0.0, 0.0)",positive,Neutralan
ENG30-00975452-n,Napad koji prodire u neprijateljsku tertoriju.,['prodiranje'],"(0.0, 0.0)",negative,Negativan
ENG30-14405931-n,iznenadni masovni strah i nespokojstvo zbog očekivanih događaja,['panika'],"(0.0, 0.0)",negative,Negativan
ENG30-02263346-v,šta kome poveriti,"['dati', 'davati', 'poveravati', 'poveriti', 'predati', 'predavati']","(0.0, 0.0)",positive,Neutralan
ENG30-06770275-n,iskaz (usmeni ili pisani) kojim se razmenjuju uzjamana obećanja,"['sporazum', 'dogovor']","(0.0, 0.0)",positive,Negativan
ENG30-07557165-n,Nešto što je posebno izabrano za jelo.,"['delikates', 'poslastica']","(0.0, 0.0)",positive,Neutralan
ENG30-00079470-v,"tretirati, ispraviti nedostatak","['ispraviti', 'ispravljati', 'korigovati']","(0.0, 0.0)",positive,Negativan
ENG30-13489037-n,U biologiji organski proces povećanja telesne mase; potpuno biloški tok događaja u kome se organizmi postepeno menjaju iz jednostavnijih u složenije oblike.,"['rast', 'ontogeneza']","(0.0, 0.0)",positive,Neutralan
ENG30-01193721-v,ispuniti do mere u kojoj ste zadovoljni,"['ispuniti', 'napuniti', 'napuniti se', 'popuniti', 'puniti se', 'zasititi se']","(0.0, 0.0)",positive,Negativan
ENG30-01301410-v,Onesposobiti kretanje nekom tako što se smesti unutar nekih granica.,"['zadržati', 'zatvoriti']","(0.0, 0.0)",negative,Neutralan
ENG30-02371718-a,"koji je sličan po veličini, obliku i relativnoj poziciji odgovarajućih delova",['simetričan'],"(0.0, 0.0)",positive,Neutralan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-07164546-n,Nešto što se nudi (kao predlog ili zahtev).,['ponuda'],"(0.0, 0.0)",positive,Neutralan
ENG30-02737833-n,bilo kakav ekstremitet koji podseća na ruku,"['grana', 'grana (deo drveta)', 'grana drveta', 'grančica', 'noga', 'ogranak', 'pritoka', 'ruka', 'rukav', 'rukavac', 'ud']","(0.0, 0.0)",positive,Neutralan
ENG30-01755504-v,prikupiti i zapaliti materijal za,"['napraviti', 'praviti', 'spraviti']","(0.0, 0.0)",negative,Negativan
ENG30-02138911-a,biti jedini od svoje vrste,"['jedan', 'jedini', 'jedinstven', 'neponovljiv']","(0.0, 0.0)",positive,Negativan
ENG30-00273306-b,u ubilačkom ludilu,"['besomučno', 'ubilački']","(0.0, 0.0)",negative,Negativan
ENG30-00796976-v,odbiti s gnušanjem,"['odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'prezirati', 'prezreti']","(0.0, 0.0)",negative,Negativan
ENG30-14446652-n,stanje napetosti i osećanja bolova,"['bolnost', 'iritacija', 'napetost', 'nelagodnost', 'neprijatnost', 'neudobnost', 'neugodnost']","(0.0, 0.0)",negative,Negativan
ENG30-02213690-v,odbiti da se nešto preda ili podeli,['zadržati'],"(0.0, 0.0)",negative,Negativan
ENG30-13367070-n,Nabavka nečega da bi bilo dostupno za buduće korišćenje.,"['zaliha', 'rezerva']","(0.0, 0.0)",positive,Neutralan
ENG30-07199565-n,Govorni čin koji nastavlja razgovor.,['odgovor'],"(0.0, 0.0)",negative,Neutralan
ENG30-09480809-n,deo Zemlje koji se može posebno razmatrati,['svet'],"(0.0, 0.0)",positive,Neutralan
ENG30-01256417-n,Čin vođenja.,"['vođenje', 'liderstvo']","(0.0, 0.0)",positive,Negativan
ENG30-01134238-v,opaliti ili se isprazniti,"['isprazniti', 'opaliti', 'opaljivati']","(0.0, 0.0)",negative,Negativan
ENG30-02520997-v,proveravati ili regulisati sprovođenjem paralelnog eksperimenta ili upoređivanjem sa drugim referentom (o naučnim eksperimentima),"['kontrolisati', 'nadzirati', 'potvrditi', 'potvrđivati', 'proveravati', 'proveriti', 'verifikovati']","(0.0, 0.0)",positive,Neutralan
ENG30-00770543-n,čin koji zanemaruje kakav raniji dogovor ili čije pravo,"['kršenje', 'napad', 'nepoštovanje', 'povreda', 'prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-01069980-n,uzdržavanje od hrane,['post'],"(0.0, 0.0)",negative,Neutralan
ENG30-00077419-n,Čin sticanja svojine ili nečeg drugog.,['sticanje'],"(0.0, 0.0)",positive,Negativan
ENG30-00179035-a,koga je vlast osnovala; koji je dobio odobrenje vlasti,"['prihvaćen', 'odobren']","(0.0, 0.0)",positive,Neutralan
ENG30-15221596-n,Dan kada se slavi neki svetac.,['svetac'],"(0.0, 0.0)",positive,Neutralan
ENG30-02552449-v,Povratiti u izvorno stanje.,"['rekonstruisati', 'obnoviti']","(0.0, 0.0)",positive,Neutralan
ENG30-07243837-n,"Obraćanje religiozne prirode, obično za vreme verske službe.",['propoved'],"(0.0, 0.0)",positive,Neutralan
ENG30-02377181-n,Nekastrirani mužjak konja.,['pastuv'],"(0.0, 0.0)",positive,Negativan
ENG30-00023773-n,Psihološko svojstvo koje pobuđuje neki organizam na akciju prema željenom cilju; razlog za akciju; ono što daje nameru i usmerava ponašanje.,"['motiv', 'pobuda']","(0.0, 0.0)",positive,Neutralan
ENG30-07227772-n,Obaveza da će se nešto dati ili da će se uzdržati od nečega.,['zavet'],"(0.0, 0.0)",positive,Negativan
ENG30-04931965-n,Način na koji se nešto konstruiše i raspored njegovih delova.,['struktura'],"(0.0, 0.0)",positive,Neutralan
ENG30-08387354-n,obrazovna i intelektualna elita,"['intelektualna elita', 'inteligencija']","(0.0, 0.0)",positive,Neutralan
ENG30-00295701-n,Čin odlaženja iz jednog mesta u drugo.,"['put', 'putovanje']","(0.0, 0.0)",positive,Neutralan
ENG30-02263346-v,šta kome poveriti,"['dati', 'davati', 'poveravati', 'poveriti', 'predati', 'predavati']","(0.0, 0.0)",positive,Neutralan
ENG30-07307754-n,Iznenadno ispuštanje energije.,['izbijanje'],"(0.0, 0.0)",negative,Negativan
ENG30-03219135-n,mala replika osobe; koristi se kao igračka,['lutka'],"(0.0, 0.0)",negative,Negativan
ENG30-14039534-n,Psihološka potreba za hranom; posledica uzdržavanja od hrane.,['glad'],"(0.0, 0.0)",negative,Neutralan
ENG30-00785962-v,sprovoditi istragu o nečemu,"['istražiti', 'islediti']","(0.0, 0.0)",positive,Neutralan
ENG30-07209089-n,(pravo) formalna primedba na tvrdnju suprotne strane,['prigovor'],"(0.0, 0.0)",negative,Negativan
ENG30-02116118-v,čija osećanja uzrujati,"['izazivati', 'izazvati', 'ložiti', 'nadahnuti', 'nagnati', 'nagoniti', 'nagovarati', 'nagovoriti', 'naložiti', 'napaliti', 'navesti', 'navoditi', 'paliti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati', 'uzbuditi', 'uzbuđivati', 'zagrejati']","(0.0, 0.0)",negative,Negativan
ENG30-01631072-v,"Ponovo uspostaviti na novoj, obiyno boljoj, osnovi; učiniti da nešto bude kao novo.",['obnoviti'],"(0.0, 0.0)",positive,Negativan
ENG30-00120784-a,biti ili imati nepoznat ili neimenovan izvor,"['neidentifikovan', 'neimenovan', 'neodređen', 'nepoznat', 'nespecifikovan', 'skriven']","(0.0, 0.0)",negative,Neutralan
ENG30-09917593-n,Mlada osoba bilo kog pola (između rođenja i puberteta).,['dete'],"(0.0, 0.0)",positive,Neutralan
ENG30-13597794-n,U pozicionom brojnom sistemu pozitivni celi broj koji je ekvivalentan jedinici na sledećem višem rednom mestu (matematika).,['osnova'],"(0.0, 0.0)",negative,Neutralan
ENG30-13831441-n,Pravac u kome pokazuje igla kompasa.,"['sever', 'magnetski sever']","(0.0, 0.0)",negative,Negativan
ENG30-06601327-n,"Ideja koja se podrazumeva, ili koja je izražena ili se podrazumeva.","['značenje', 'smisao']","(0.0, 0.0)",positive,Neutralan
ENG30-15042052-n,blato ili glina ili sitan kamen koje talože reka ili jezero,"['Alevrit', 'blato', 'mulj']","(0.0, 0.0)",negative,Neutralan
ENG30-01416539-v,udarati čekićem ili kao čekićem,"['kucati', 'ukucati', 'zakucati']","(0.0, 0.0)",negative,Negativan
ENG30-04866465-n,osobina neodlučnosti i nemanja čvrstog cilja,"['neodlučnost', 'nesigurnost', 'oklevanje']","(0.0, 0.0)",negative,Negativan
ENG30-00266806-n,Čin dovođenja stvari ponovo u red.,"['popravka', 'reparacija']","(0.0, 0.0)",positive,Negativan
ENG30-10780632-n,"Udara žena, čovekova partnerka u braku.","['udata žena', 'supruga', 'drugarica']","(0.0, 0.0)",positive,Negativan
ENG30-04181228-n,kaiš koji zadržava ili ograničava slobodu (naročito nešto što se koristi za vezivanje ili zadržavanje zatvorenika),"['lanci', 'veza']","(0.0, 0.0)",negative,Negativan
ENG30-05988282-n,nedostatak znanja ili obrazovanja,"['neobrazovanost', 'neukost', 'neznanje', 'sirovost']","(0.0, 0.0)",negative,Negativan
ENG30-10021892-n,osoba koja ima doktorat neke akademske institucije,"['doktor', 'dr']","(0.0, 0.0)",positive,Neutralan
ENG30-00194912-v,poseći šumu,"['ogoliti', 'opustiti', 'opustošiti']","(0.0, 0.0)",negative,Neutralan
ENG30-00362355-n,čin kojim se umanjuje jačina nekoga ili nečega,['slabljenje'],"(0.0, 0.0)",negative,Neutralan
ENG30-10560352-n,Predavač u školi ispod nivoa koledža.,"['nastavnik', 'profesor']","(0.0, 0.0)",positive,Neutralan
ENG30-05222790-n,u anatomiji struktura koja razdvaja oblasti u organizmu.,"['particija', 'pregrada']","(0.0, 0.0)",negative,Neutralan
ENG30-00790308-v,koristiti točkić za izbor broja telefona,"['birati', 'izabrati', 'okrenuti', 'okretati']","(0.0, 0.0)",positive,Neutralan
ENG30-13953608-n,položaj najvišeg autoriteta,"['komanda', 'kontrola', 'tron', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-03661340-n,Pokretni gornji deo nekog kontejnera koji ga zatvara i otvara; može biti na šarkama ili ne.,"['poklopac', 'zaklopac']","(0.0, 0.0)",negative,Neutralan
ENG30-08521816-n,tačka jednako udaljena od krajeva linije ili završetaka lika,"['centar', 'središte', 'sredina']","(0.0, 0.0)",positive,Neutralan
ENG30-00202236-v,Namerno učiniti nešto pogrešnim ili netačnim.,['falsifikovati'],"(0.0, 0.0)",negative,Negativan
ENG30-02892767-n,donje rublje koje nose žene za podršku grudima,['grudnjak'],"(0.0, 0.0)",negative,Negativan
ENG30-01123148-a,"imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar","['častan', 'dobar', 'pouzdan']","(0.0, 0.0)",positive,Neutralan
ENG30-14433587-n,stanje kada je čovek uvažen; široko poznat ili eminentan,"['eminencija', 'istaknutost', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Pozitivan
ENG30-02234781-a,ono što dovodi do toga da se nešto kliza,['klizav'],"(0.0, 0.0)",positive,Negativan
ENG30-01619014-v,"šta praviti ili dizajnirati, često na određeni način","['činiti', 'formirati', 'graditi', 'načiniti', 'napraviti', 'praviti', 'proizvesti', 'proizvoditi', 'sagraditi', 'stvoriti', 'tvoriti', 'učiniti']","(0.0, 0.0)",negative,Neutralan
ENG30-02116980-v,provocirati ili uzbuditi,"['delovati na', 'izazivati', 'izazvati', 'izvršiti uticaj', 'uplivisati', 'uticati', 'uzbuditi', 'uzbuđivati', 'vršiti uticaj']","(0.0, 0.0)",positive,Negativan
ENG30-07977870-n,Zbirka književnih dokumenata ili zapisa koji se drže radi čitanja.,['biblioteka'],"(0.0, 0.0)",positive,Neutralan
ENG30-05823054-n,Nešto (kao činjenica ili okolnost) što pokazuje da je čin bio razuman ili potreban.,['opravdanje'],"(0.0, 0.0)",positive,Neutralan
ENG30-13973059-n,Stanje bezvlašća i nereda (obično kao rezultat pada vlade).,"['anarhija', 'bezakonje']","(0.0, 0.0)",negative,Negativan
ENG30-00759500-n,nadmoćno osećanje straha i zebnje,"['panika', 'užas', 'strava']","(0.0, 0.0)",negative,Negativan
ENG30-11503644-n,Bilo koa mehanička sila koja teži da uspori ili zaustavi kretanje.,['otpor'],"(0.0, 0.0)",negative,Negativan
ENG30-01425892-v,maziti ili nežno milovati,['maziti'],"(0.0, 0.0)",positive,Negativan
ENG30-00233335-v,Staviti u granice domet ili pristup.,"['ograničiti', 'limitirati']","(0.0, 0.0)",negative,Neutralan
ENG30-14435445-n,status velike uvaženosti zbog istaknute superiornosti,"['eminencija', 'istaknutost', 'odlika', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Negativan
ENG30-01126846-v,postaviti blokade,['blokirati'],"(0.0, 0.0)",negative,Negativan
ENG30-07999699-n,apstraktan zbir brojeva i simbola,['skup'],"(0.0, 0.0)",negative,Neutralan
ENG30-13129165-n,tanka ili izdužena struktura koja drži biljku ili gljivu ili deo ili organ biljke,"['peteljka', 'stabljika']","(0.0, 0.0)",negative,Neutralan
ENG30-13930725-n,"Odnos obeležen jakom zavisnošću od drugih,  posebno vezanost putem libida, najčešće za roditelje.","['anaklitizam', 'bliskost']","(0.0, 0.0)",positive,Neutralan
ENG30-13464820-n,"Proces u kome nešto postepeno prelazi u drugo stanje, posebno u naprednije ili zrelije stanje.","['razvoj', 'razvitak', 'evolucija']","(0.0, 0.0)",positive,Neutralan
ENG30-00065639-v,Pretrpeti (o povredama i bolestima).,"['dobiti', 'zadobiti', 'pretrpeti']","(0.0, 0.0)",positive,Negativan
ENG30-00809201-a,u kontroli,"['nadležan', 'odgovoran', 'zadužen']","(0.0, 0.0)",positive,Negativan
ENG30-14475661-n,stanje nesreće ili nevolje,"['nedaća', 'nesreća', 'nevolja', 'tegoba', 'teškoća']","(0.0, 0.0)",negative,Negativan
ENG30-08151229-n,Pristaše jednog posebnog sistema verskih verovanja i običaja.,['kult'],"(0.0, 0.0)",negative,Neutralan
ENG30-02529945-a,niti toplo niti veoma hladno; koji pruža olakšnaje od toplote,"['prohladan', 'svež']","(0.0, 0.0)",negative,Neutralan
ENG30-01041349-n,čin prinošenja hleba i vina prilikom pričesti,"['pričest', 'pričešće', 'religiozni prinos']","(0.0, 0.0)",positive,Neutralan
ENG30-00097504-n,Čin obavljanja nečega uspešno koristeći znanje.,"['izvođenje', 'izvršenje']","(0.0, 0.0)",negative,Neutralan
ENG30-08110373-n,Klasifikaciona grupa čiji članovi mogu da se razmnožavaju između sebe (biologija).,['vrsta'],"(0.0, 0.0)",positive,Neutralan
ENG30-14841267-n,smesa gasova - posebno -kisoenika koja je neophodna za disanje,['vazduh'],"(0.0, 0.0)",negative,Negativan
